q0,q1,v0,v1,v_max,a_max,j_max,dt
-15.573,-3.473,89.485,-43.451,23.574,125.051,4127.812,0.001
-7.508,-20.836,13.739,-18.073,-36.271,496.663,3422.2,0.001
-17.716,-11.321,-84.161,-4.505,80.293,266.536,-420.807,0.001
-14.482,2.033,-87.69,-96.515,-14.28,613.93,-7195.732,0.001
20.839,-4.108,25.975,38.315,-20.8,-150.899,4586.627,0.001
-4.378,23.484,-59.97,14.131,152.891,-237.86,-9778.004,0.001
9.419,-20.856,50.406,86.099,190.903,70.366,6654.078,0.001
1.876,0.482,-34.336,-38.579,36.764,757.124,7836.495,0.001
26.222,13.519,-8.058,-93.659,47.844,-900.131,-7110.506,0.001
-9.995,13.645,-8.077,9.55,75.416,-296.505,-7822.131,0.001
-8.345,18.407,-33.127,4.171,-199.371,-202.351,-9433.764,0.001
14.79,11.523,38.647,57.363,-184.424,-282.706,-5360.915,0.001
21.836,2.523,25.43,33.201,110.235,-176.632,7279.296,0.001
-28.677,-22.108,-76.714,97.261,168.272,219.517,-4006.491,0.001
20.972,-3.267,-88.598,38.323,59.086,544.011,7485.174,0.001
18.458,-0.505,-13.676,10.01,51.834,-219.433,3152.487,0.001
2.567,11.932,86.44,25.831,29.211,18.895,1073.412,0.001
-3.973,1.644,-78.645,94.071,48.183,-924.223,8179.225,0.001
6.146,-16.451,-95.689,-74.965,-168.203,167.604,33.307,0.001
-9.894,-1.425,36.324,-36.123,-126.355,-554.119,9334.021,0.001
16.687,-27.386,46.907,-27.458,-58.488,-392.121,-1366.533,0.01
-24.197,18.81,-51.481,43.421,-152.355,992.645,-3668.968,0.001
-2.883,-18.011,76.336,59.614,145.695,859.677,-8073.028,0.001
15.717,1.389,18.743,-50.805,-36.644,-464.172,5955.019,0.001
7.55,13.704,17.69,-49.112,131.347,-702.895,6910.671,0.001
-29.911,-26.506,-17.148,94.606,-51.565,-703.59,2362.674,0.001
-28.97,-4.738,-84.33,94.142,145.864,-733.188,-8244.606,0.01
-2.589,-25.225,45.483,-76.977,-86.842,-823.044,-4627.302,0.001
-16.706,0.812,70.832,94.718,-52.616,442.288,-5714.352,0.001
-7.715,3.959,-31.253,63.378,151.951,722.553,-3700.306,0.001
-3.526,-12.381,74.748,21.763,-30.089,127.807,-4282.227,0.001
-26.359,22.115,64.435,-43.562,-172.636,-144.197,-1139.563,0.001
-8.158,14.17,-61.598,46.27,175.221,597.294,9075.93,0.001
-7.388,9.804,32.221,-93.625,-125.63,360.426,-2375.761,0.01
-11.926,27.722,-83.002,49.509,193.184,-573.685,-8771.547,0.001
25.104,23.273,28.491,88.321,-136.119,-271.735,8215.282,0.001
-1.359,25.706,12.484,4.911,145.519,665.98,835.835,0.001
-19.177,12.762,82.229,32.941,56.753,815.348,-4341.422,0.01
-12.178,-25.003,65.34,13.828,-77.52,346.894,489.324,0.001
19.758,-14.737,-28.503,73.878,-190.318,975.642,9309.411,0.001
7.088,-9.115,52.881,-40.669,179.204,-64.945,4002.801,0.001
9.816,23.795,46.842,-97.862,27.574,309.545,8938.018,0.001
6.972,13.135,-83.939,-14.638,-96.91,627.099,-5144.743,0.001
-14.324,-14.346,1.714,-53.215,-133.345,176.401,1212.149,0.001
22.35,-22.307,-39.039,-10.522,-23.862,-888.056,537.309,0.001
-29.678,15.55,19.535,6.685,-127.868,-886.386,7088.036,0.001
-8.085,18.288,1.099,18.074,-171.354,953.774,-2575.537,0.01
5.518,-14.16,-66.196,40.343,-48.891,608.24,8796.227,0.001
25.491,17.999,61.916,-96.253,-20.235,239.265,-9708.043,0.01
-2.52,-4.228,30.482,-79.357,-64.51,-466.152,1776.488,0.001
-4.548,23.29,7.311,28.218,-31.709,-987.522,756.811,0.001
9.298,16.707,78.082,73.882,-134.602,-793.101,-6050.89,0.001
15.854,-14.109,-89.077,-53.738,-138.243,-779.644,-8916.903,0.01
-7.222,-17.452,-41.801,-13.783,164.352,217.508,-7045.561,0.001
-2.756,-7.442,14.49,97.52,-113.341,-644.675,-9747.017,0.001
8.628,17.954,0.272,-64.616,161.163,85.651,2003.749,0.001
14.11,-15.429,45.786,43.183,163.238,147.543,1099.079,0.001
8.029,16.733,-5.594,-93.95,-9.732,-533.85,1929.536,0.001
16.977,-13.271,85.666,-68.578,-36.361,-493.73,-5507.394,0.001
-27.931,1.07,91.165,31.643,192.105,-673.853,6492.331,0.01
-23.949,-14.163,34.1,21.513,87.302,-577.952,-4170.559,0.001
-27.496,7.128,2.565,31.832,-104.422,26.201,-8655.036,0.001
-20.369,-5.046,60.368,-10.065,-119.098,-79.189,-4714.075,0.001
20.101,-10.893,-55.437,-60.561,77.056,-971.883,7883.305,0.001
3.566,-11.97,76.932,-58.545,-163.154,275.95,-3143.839,0.001
-19.679,-2.201,43.642,-30.327,154.506,-698.879,-7077.163,0.001
26.328,19.342,65.142,40.853,-50.152,-887.004,2658.483,0.001
2.53,-3.042,-77.777,-79.833,61.458,-989.642,2801.636,0.01
19.816,27.465,12.556,14.852,-17.698,-975.905,8056.181,0.01
-10.954,-3.093,74.853,67.034,-50.973,-460.012,-2595.205,0.001
-16.036,-25.849,63.437,-88.467,16.471,437.657,4647.167,0.01
12.12,-18.532,-86.178,-86.428,42.078,540.072,-272.441,0.001
1.187,3.43,9.35,-76.999,-136.874,-968.804,8885.315,0.001
-12.831,26.826,97.442,-91.615,125.325,-74.883,7888.538,0.001
-28.34,6.902,57.805,-42.777,-91.316,566.359,-6679.306,0.01
-20.832,18.823,-52.725,-53.584,-106.615,-326.377,6987.096,0.01
17.036,3.875,-21.978,83.481,105.814,542.053,6708.866,0.001
1.125,2.271,-74.424,-25.072,-6.314,-163.253,-579.841,0.001
-4.991,-29.46,-79.057,24.891,-176.597,745.777,7449.304,0.001
-23.488,-12.674,-33.667,-1.876,-132.983,600.556,6769.917,0.001
7.886,9.298,49.045,42.45,197.765,251.101,-4152.967,0.001
-22.396,22.309,-17.551,90.496,116.32,239.929,-8983.221,0.001
4.839,12.776,71.423,-61.788,-2.76,-33.351,-8762.85,0.001
-18.93,14.043,18.174,17.826,96.017,-208.758,-6170.286,0.001
-0.305,15.231,35.635,49.055,-142.237,-4.23,7935.095,0.001
-9.874,-26.244,7.021,-36.06,-183.586,961.31,1608.01,0.001
-17.589,16.706,-81.539,46.08,-139.616,-865.774,7513.167,0.001
-23.69,-29.003,-21.783,26.164,101.625,-746.32,-1113.268,0.001
-20.782,-9.031,-10.56,80.115,-91.003,517.622,5967.221,0.001
22.4,10.074,-88.259,-16.937,-137.123,634.117,-3656.217,0.001
13.463,4.955,43.385,-42.709,-91.256,-595.681,-9501.16,0.001
-29.785,17.617,-40.3,88.601,-157.705,964.01,-7965.224,0.001
18.625,-25.193,99.186,-34.56,-157.915,441.438,-3743.039,0.01
-15.263,-25.447,-83.085,99.444,8.225,-999.929,-6981.997,0.001
23.157,-0.038,-96.959,94.467,-117.182,-923.792,-1895.192,0.001
20.357,-19.504,-60.064,51.425,-154.091,769.674,6145.4,0.01
-8.666,-24.7,61.434,-68.764,107.993,970.243,-1692.689,0.001
-11.085,-17.265,-5.963,62.473,154.428,-435.726,1123.239,0.01
-20.749,3.143,-37.497,95.647,-147.037,378.664,3730.537,0.001
-6.695,-24.678,-42.832,-19.84,99.544,-305.376,7197.003,0.001
-11.674,-25.433,96.052,-77.91,-19.124,20.877,6845.312,0.01
19.271,26.394,51.659,10.139,91.995,392.33,-2019.869,0.001
-13.207,0.486,-73.913,27.508,100.655,-327.492,-9075.791,0.001
21.088,29.002,25.441,58.212,98.285,-149.445,-5694.884,0.001
-18.283,13.148,-8.512,-88.323,108.508,339.264,535.402,0.001
-8.7,12.789,35.26,-26.344,100.471,145.532,6343.51,0.01
-9.242,-12.365,41.438,76.899,92.733,-784.351,4806.455,0.001
5.138,26.704,-65.276,38.21,-43.954,558.649,-5585.264,0.001
-2.625,-5.656,0.927,13.811,198.579,-117.437,2198.535,0.001
-27.694,-24.033,6.376,87.889,-187.413,-651.199,6253.974,0.001
-7.199,-27.587,7.232,-38.766,110.749,130.187,-8325.216,0.001
2.789,-6.294,-16.85,59.833,159.719,856.207,5316.511,0.01
-25.905,5.872,11.19,-21.58,-104.041,900.224,-5345.638,0.001
-17.207,-29.34,35.124,89.016,-188.807,-429.603,-8720.499,0.001
16.314,-11.973,2.309,-48.421,179.419,-548.622,-8268.152,0.001
7.823,-9.151,12.984,13.723,-20.089,85.283,-4240.541,0.001
18.524,11.291,-81.158,74.771,-158.065,-417.412,-5645.228,0.001
-28.711,-9.793,-5.976,36.23,-65.656,632.174,-7042.091,0.001
-29.295,-22.391,-66.397,-50.119,104.526,485.592,1554.36,0.001
-6.072,1.982,44.209,17.732,-47.403,955.642,-6411.07,0.001
-17.419,24.255,96.431,-25.058,36.596,115.467,-9963.261,0.01
5.275,-13.036,83.784,98.273,2.099,978.43,-9968.407,0.001
19.364,1.656,-18.732,42.555,116.689,-144.784,-4.599,0.01
14.945,17.688,49.297,-88.288,77.886,-894.148,-4326.586,0.01
25.749,-11.727,-12.208,-10.407,96.596,-698.965,414.635,0.001
1.473,-29.125,69.685,49.929,184.235,-173.107,8709.065,0.01
2.319,14.699,-10.919,-80.884,31.65,-748.068,-4104.045,0.001
10.038,-12.911,43.238,-42.361,185.775,-91.67,-7643.571,0.001
22.276,25.68,31.377,-9.458,199.163,-136.807,5364.04,0.001
-19.121,-29.653,-86.54,75.237,-91.954,-428.261,1975.782,0.001
11.947,-1.69,22.714,68.302,31.088,-392.377,-176.402,0.001
-18.666,-21.736,-52.769,15.191,-162.588,-379.935,-2357.66,0.001
-18.011,-12.859,6.563,56.154,-159.088,-558.328,-4465.026,0.001
16.258,2.289,-63.463,24.606,102.418,-488.255,-4741.054,0.001
1.794,-9.75,96.804,-31.466,-131.377,58.437,4808.919,0.001
-29.718,18.822,38.428,-88.81,-125.863,-209.296,7968.974,0.01
27.322,1.398,-41.911,53.815,-127.979,644.322,8215.034,0.001
22.637,-18.834,34.099,-24.376,28.754,959.731,-689.273,0.001
22.339,22.828,14.81,-79.674,19.185,-350.894,5019.125,0.001
-0.358,-26.664,63.52,23.339,-25.449,-451.839,2273.359,0.001
1.866,2.25,-49.91,-50.493,171.197,239.587,2385.645,0.001
-28.065,7.888,-53.261,96.436,-85.175,-806.939,2153.038,0.001
15.01,22.829,-46.094,82.163,-3.67,408.966,-3066.78,0.01
15.501,15.25,-57.139,-7.552,-70.64,-901.426,951.721,0.001
5.014,-7.561,94.338,-80.646,-16.479,187.257,-7356.996,0.001
-7.793,20.813,88.797,61.837,-194.025,440.534,5337.602,0.001
-0.48,-0.387,78.437,2.889,127.827,797.407,3073.977,0.001
1.631,-22.087,-93.224,61.367,178.613,-591.924,923.2,0.001
-3.077,-2.339,-39.981,-94.774,-110.809,278.613,6087.542,0.001
-21.456,-23.08,-31.43,31.071,-13.708,-911.023,-7692.449,0.001
9.165,-12.74,-57.17,-30.096,-175.322,986.984,-7391.879,0.001
10.48,-5.691,96.829,79.344,117.496,-901.175,5690.355,0.001
14.986,-25.795,-38.746,70.255,-6.61,196.975,7187.246,0.001
-11.645,-6.557,40.698,-70.706,157.919,-407.077,-7068.336,0.001
18.261,15.897,-9.54,-49.646,120.625,-978.729,3087.027,0.001
-12.002,26.091,88.195,57.125,-142.396,578.325,372.262,0.001
-13.555,26.324,-24.175,-9.164,-67.856,-216.093,-9891.627,0.001
-13.771,-11.394,77.997,56.197,-171.503,-932.227,3928.159,0.001
15.81,8.862,-51.146,59.616,-168.544,-761.139,5280.795,0.001
-10.886,25.151,-80.746,-44.372,141.816,-876.871,96.554,0.001
-8.58,8.765,-57.301,72.777,-73.982,704.324,8200.032,0.001
10.529,-18.993,-7.441,99.882,-124.166,-327.938,-6945.321,0.001
-27.988,21.001,62.082,60.738,58.293,454.263,-5556.423,0.001
-20.999,28.703,28.159,-70.222,83.216,-296.473,-9814.375,0.001
-4.707,-10.505,11.71,11.213,-27.101,-768.955,6214.843,0.001
-17.227,-14.736,35.943,-42.148,150.375,-16.671,8687.556,0.001
15.605,4.117,-34.697,75.552,158.338,441.755,-8291.024,0.01
8.599,13.977,-9.201,52.543,-139.473,-623.394,2968.113,0.001
20.379,7.759,33.082,50.678,-67.8,-428.241,-7898.554,0.001
-17.533,-28.35,-35.216,89.86,4.994,732.238,2702.49,0.01
-3.699,-12.253,-26.214,14.051,157.516,651.862,-4166.149,0.001
13.927,-22.744,38.851,-79.439,-198.979,790.635,7684.442,0.01
-23.715,-21.378,-22.07,19.21,179.478,-683.578,-3053.316,0.001
-3.326,13.974,-14.468,87.028,-73.146,318.531,4671.323,0.001
-0.567,-2.333,-55.627,92.71,-60.689,-38.638,9976.349,0.001
11.666,2.019,50.498,31.071,25.765,237.996,-8081.901,0.001
25.849,-12.65,54.983,70.554,-62.015,21.399,-1038.004,0.001
-20.691,20.422,-12.845,5.704,7.639,-969.966,-4449.832,0.001
-26.84,-20.49,-85.711,-71.692,-65.713,890.487,4360.013,0.001
6.521,-28.625,32.897,52.02,-133.119,-195.675,-8128.764,0.01
-15.424,5.962,-13.749,40.024,-19.995,-231.091,-8847.477,0.001
3.498,8.908,85.659,-43.804,-100.911,199.541,4647.369,0.001
10.71,-0.663,49.289,-10.067,117.11,187.596,-5246.44,0.001
-2.01,29.596,-28.029,68.923,183.253,-958.641,-5109.104,0.001
9.504,0.787,-24.708,-29.539,-9.602,149.249,4097.567,0.001
18.501,-7.025,-69.322,92.379,-130.71,-820.052,-5328.519,0.001
21.387,2.765,32.831,-65.494,78.218,-361.274,2056.564,0.001
12.653,-25.56,-64.229,-22.15,-74.877,-781.649,-8160.686,0.01
-14.2,19.975,76.52,61.564,-64.759,820.513,8038.201,0.001
-12.234,-14.766,-97.569,-38.432,-127.939,195.381,161.656,0.01
-18.85,-19.787,-88.483,-84.172,183.051,689.104,2500.124,0.001
5.963,-1.715,53.95,67.502,-108.243,-2.593,3445.111,0.001
16.698,-16.099,-90.745,30.601,98.219,233.461,-4382.796,0.001
-24.254,-11.713,75.265,89.718,149.887,-88.11,-2896.687,0.001
-5.402,-0.133,53.76,-56.606,-160.664,647.847,-7265.263,0.001
7.875,20.608,-80.472,19.207,-182.437,382.654,842.268,0.001
15.919,19.429,-10.889,-84.186,167.836,165.688,-5336.731,0.001
0.936,-26.575,16.13,66.263,168.56,-485.505,573.659,0.01
-27.193,-21.381,21.378,47.656,158.276,683.171,9355.33,0.001
-3.562,-14.588,-58.679,-27.82,-160.928,-307.05,-9837.596,0.01
16.876,23.373,-69.292,-67.443,156.101,-360.182,-832.034,0.001
29.469,-15.095,1.183,71.775,-121.557,-510.098,4733.409,0.001
20.957,-7.632,-3.245,-93.731,60.682,-301.967,7786.077,0.001
-26.401,-11.485,-75.411,-2.011,-112.475,-650.548,7818.972,0.001
16.004,-4.46,-40.018,-56.608,-166.28,567.294,2563.469,0.001
13.495,-22.368,-72.778,-47.382,-15.46,-841.575,3281.498,0.001
15.281,16.624,-89.501,-89.221,-173.812,-246.1,5172.548,0.001
-17.914,-17.512,-23.135,-96.88,-130.001,672.741,2802.659,0.001
-10.57,17.458,47.92,50.955,-140.051,773.235,-338.357,0.01
5.825,21.167,31.176,24.615,-128,-47.655,-6656.24,0.001
28.627,-29.696,91.637,6.67,125.913,-6.066,1160.372,0.001
-2.914,19.396,1.052,64.786,99.512,224.045,3045.203,0.001
-0.222,-12.99,27.179,-48.478,177.44,-261.784,-6932.954,0.001
28.3,-23.402,-30.797,59.531,71.998,480.588,6437.627,0.001
15.781,-4.88,-50.778,39.613,-163.674,882.249,-509.429,0.001
28.786,-20.373,90.244,-97.911,-158.468,765.031,-8941.776,0.001
-17.83,-26.668,-66.921,90.13,107.422,-324.815,-8144.321,0.001
-28.1,15.926,5.498,-20.098,-199.365,-185.484,-4942.878,0.001
-20.511,21.651,99.393,-92.026,133.03,-630.13,-6729.935,0.01
13.182,17.522,81.864,-16.305,-64.362,-143.34,-1326.637,0.001
16.637,-12.17,30.364,-27.456,149.399,-344.176,-9828.776,0.001
8.698,21.817,-73.711,33.669,-195.023,151.733,-7984.635,0.001
-9.716,13.935,44.876,7.73,-102.589,437.87,6370.921,0.001
9.279,-26.347,26.664,81.981,112.897,805.973,-2153.013,0.01
-27.261,10.041,59.505,64.541,-116.659,-522.398,-7837.126,0.001
22.049,-25.645,49.636,-67.887,79.352,2.485,9097.1,0.01
-23.823,-24.18,-93.158,-39.296,-164.936,-122.432,-9784.03,0.001
26.819,0.975,0.558,-68.433,130.646,963.86,-211.62,0.01
-7.23,13.912,-24.824,-28.187,-27.236,307.298,-6518.202,0.001
-21.929,-12.947,78.646,-88.137,-76.569,-65.48,8419.136,0.001
-11.227,29.093,-63.429,51.564,135.096,725.194,-9174.947,0.01
23.921,4.767,-76.836,99.342,-17.386,-38.925,6531.038,0.001
16.848,26.241,-19.53,39.946,-167.403,990.39,5300.547,0.001
-18.418,-15.683,36.249,-37.18,-156.964,433.08,-4471.431,0.001
-19.564,20.694,50.078,-31.811,192.846,-339.205,6906.491,0.001
23.599,-2.891,43.542,65.863,45.839,331.43,2847.488,0.001
16.246,-26.256,46.583,-60.384,-87.709,-654.481,4454.537,0.001
17.527,-25.454,-36.901,-45.306,-177.34,8.331,-2170.857,0.001
-17.187,17.246,34.102,-22.666,-42.681,-796.19,-5223.708,0.001
-18.398,-23.561,-77.187,19.935,-130.09,57.182,8283.409,0.001
8.804,29.373,89.842,-44.455,-43.794,-772.701,-1287.42,0.001
-23.323,-0.041,-4.364,-99.441,-42.462,-465.072,3849.328,0.01
0.355,14.455,19.073,60.292,-124.897,791.359,-8719.628,0.001
11.095,-8.837,20.096,-98.5,-57.089,505.438,7221.338,0.001
-20.579,-25.614,-20.748,-59.855,-80.773,-666.888,7873.698,0.001
-7.598,19.417,-83.005,6.653,-160.003,-670.331,9291.763,0.001
18.503,-15.484,-47.699,-58.634,23.75,-281.787,5670.168,0.01
24.56,-26.611,-46.988,92.603,-128.839,807.84,-6219.019,0.01
-20.359,-26.49,0.778,1.198,-146.023,-814.08,-6440.586,0.001
14.277,12.548,-57.414,-89.396,-118.648,973.688,-4150.401,0.001
3.342,-4.358,-29.196,88.996,-195.427,715.89,-3882.212,0.001
-18.729,11.889,-61.043,-38.926,141.843,-527.372,-9751.845,0.001
11.401,20.421,1.881,-2.174,43.354,904.888,7679.498,0.001
-12.011,-7.378,37.759,12.849,-186.481,598.687,5692.397,0.01
7.936,1.97,-9.469,80.313,-167.345,-195.073,-2434.172,0.001
-15.853,14.815,93.192,40.472,129.817,-622.537,2733.174,0.001
-0.639,-6.02,52.37,22.06,77.955,446.285,6166.58,0.001
15.496,15.944,-97.329,-93.978,-162.76,-955.814,-8681.189,0.01
7.213,-1.963,80.337,11.074,-137.443,-980.806,7433.712,0.001
-15.134,22.933,2.789,6.772,123.838,-294.929,8998.412,0.001
9.193,-13.496,25.423,57.456,111.174,833.193,-7385.645,0.001
-10.153,12.815,44.029,-61.916,-120.305,69.413,2205.746,0.001
-22.848,-22.006,-95.073,0.595,92.506,843.056,-7074.576,0.01
9.412,-9.402,33.961,51.696,134.454,-606.573,8167.524,0.001
26.84,1.3,52.304,-89.205,179.178,-603.409,3271.933,0.001
20.47,-10.156,-74.669,-43.224,-109.805,-659.152,-8261.755,0.001
-21.217,11.687,36.827,-10.601,43.687,-264.377,-8523.485,0.001
11.25,21.544,41.747,38.575,-184.686,-696.524,8028.527,0.001
9.853,24.813,45.097,-77.957,12.936,865.686,-6031.466,0.001
0.629,22.226,66.506,89.734,-5.606,65.714,-5605.448,0.001
-3.917,16.224,20.072,-76.323,-6.741,36.808,3599.605,0.001
-6.985,14.837,95.125,-21.668,-197.643,-236.056,711.66,0.001
20.538,12.252,81.103,-30.686,-171.995,97.353,-1687.733,0.001
-14.95,5.914,-87.85,-42.062,27.323,-78.536,-8398.657,0.001
-12.511,10.754,50.561,22.826,186.791,-897.959,-289.429,0.001
3.658,-12.019,0.973,52.451,107.291,-365.385,-2468.27,0.001
7.6,2.427,-63.866,-48.183,190.422,-295.919,-4936.497,0.001
-3.017,25.596,-95.771,-19.681,-105.471,-19.427,3724.034,0.001
21.866,12.327,94.487,82.532,-61.733,179.899,-6925.531,0.01
27.238,16.275,-87.009,-88.833,142.113,758.459,8477.429,0.001
18.992,4.595,37.078,84.645,-172.299,-340.979,2415.082,0.001
13.204,27.773,83.049,-89.577,22.073,220.518,5800.903,0.001
-22.678,-28.158,46.574,52.155,68.778,573.906,-8693.661,0.01
-25.023,1.712,67.857,6.57,-2.104,762.224,-6803.919,0.01
20.348,-13.933,60.187,-97.899,61.601,-367.529,8434.447,0.001
-8.967,-18.422,-78.78,80.296,-118.345,-848.978,5141.161,0.001
24.339,-19.568,42.995,-86.936,-126.227,-480.78,-4425.84,0.001
4.674,-18.964,95.363,-38.682,143.734,-753.444,8327.54,0.001
-26.935,-12.249,-81.777,81.262,-190.784,968.402,-9373.179,0.001
-17.061,-7.346,65.939,-92.021,-107.999,321.082,880.359,0.001
-21.199,8.056,-44.039,37.22,111.293,477.153,5001.064,0.001
-5.022,-7.199,-90.178,-46.278,-20.343,-557.729,-236.646,0.001
22.654,-2.165,8.844,-64.768,8.713,61.24,-2046.825,0.001
-24.423,15.343,58.98,42.14,102.894,-446.179,-8923.417,0.001
25.791,-14.665,8.186,-21.982,59.13,642.684,-3609.681,0.001
26.151,10.895,-58.065,-21.215,100.243,-820.346,8293.531,0.001
-14.079,-27.562,-40.015,9.881,67.138,-468.482,1654.734,0.001
-27.86,-2.755,19.076,-1.607,-33.3,-691.103,-544.473,0.001
-2.012,17.821,35.466,15.531,-153.111,977.76,-3640.335,0.001
5.063,3.946,19.354,-4.001,-74.191,242.334,8160.896,0.001
13.605,6.446,-36.985,-74.495,-148.78,-105.385,8256.239,0.001
-9.991,15.111,76.048,63.12,81.529,-762.959,985.523,0.01
-26.18,10.458,93.638,-93.802,73.711,-90.591,6922.601,0.001
23.499,13.899,84.101,-52.513,-183.974,316.947,-4387.38,0.001
19.738,-8.283,-29.555,-50.152,149.395,839.285,-5063.763,0.001
-7.623,23.718,-74.923,79.426,60.162,-854.39,5695.659,0.001
15.928,28.305,-51.782,-0.151,190.432,465.351,2032.189,0.001
-3.756,-29.323,-3.526,-29.441,-113.852,436.422,-5204.242,0.001
1.096,2.72,83.587,83.753,-110.013,148.878,-1636.362,0.001
3.611,12.536,-44.479,-1.542,47.979,-893.642,-6909.655,0.001
-15.27,25.738,26.77,0.198,-40.864,497.595,-6641.451,0.001
-22.302,-27.956,18.137,-2.289,15.064,48.907,3518.027,0.01
6.629,24.904,-13.003,36.279,-45.945,-886.811,7962.124,0.001
6.814,4.684,66.393,-54.193,-96.045,355.051,1473.577,0.001
-15.904,-21.574,-76.474,18.048,71.846,-900.174,8905.607,0.001
21.457,-11.462,-6.667,5.934,88.712,235.671,597.742,0.01
-23.082,-15.125,-34.537,9.773,-88.825,-885.076,-5116.747,0.001
22.951,-27.163,-60.386,2.845,-192.131,96.759,-4337.075,0.001
-6.666,-18.083,61.747,24.145,73.152,139.958,8442.629,0.001
-12.011,-12.112,68.16,38.956,-28.014,-907.272,798.763,0.001
15.175,29.375,49.4,75.881,-63.137,224.159,44.46,0.001
-14.09,28.404,58.11,-18.908,-158.389,173.189,-1802.558,0.01
1.533,0.011,86.252,21.378,-108.753,-761.079,2816.303,0.001
-16.246,5.372,60.024,-51.39,-158.529,431.62,4139.686,0.001
-26.617,13.938,45.237,1.003,10.1,-532.794,-5237.361,0.001
19.667,29.731,25.658,71.291,-197.627,494.596,8680.252,0.001
-23.052,27.121,-94.406,-88.529,-115.719,-154.488,-5310.552,0.001
2.515,-29.724,-22.171,37.698,-61.806,261.11,-4795.865,0.001
7.481,23.417,-67.53,-50.435,-185.963,-257.826,1102.282,0.001
-29.978,-15.367,-41.042,-74.91,183.737,326.419,-4600.351,0.001
-20.183,-24.788,33.928,-79.856,74.483,30.886,-6825.66,0.001
-29.429,23.852,76.059,14.22,51.434,323.835,-4804.366,0.001
15.18,23.945,-86.064,42.177,11.823,640.817,6993.784,0.01
12.223,-14.39,-73.273,12.514,-32.187,487.58,-7477.643,0.001
-8.62,14.739,10.987,-82.017,68.395,466.773,5512.704,0.001
10.225,-6.097,79.663,-51.717,-86.67,349.895,-9490.654,0.001
-24.541,11.284,-97.788,27.093,-177.711,-953.317,2369.72,0.001
19.36,-29.86,-1.231,89.725,-148.22,770.475,-4566.962,0.001
-4.607,20.427,-8.878,40.785,63.458,47.799,-9474.891,0.001
-23.905,17.501,70.665,-19.071,-60.753,-379.278,-1856.743,0.001
-24.145,-13.548,29.174,-69.589,101.834,-680.435,4103.783,0.001
-23.619,20.851,-38.491,-69.484,-82.122,-745.812,8631.901,0.001
7.122,-11.891,-88.46,31.121,-116.034,-208.801,-8806.038,0.001
-17.941,-21.458,-75.201,-92.947,-81.895,-874.708,-8566.006,0.001
-4.608,11.822,88.315,-21.897,16.423,-283.008,-5252.367,0.001
18.542,-17.563,74.134,36.97,-5.964,-160.127,-7555.421,0.001
-10.265,-18.762,-15.749,90.607,-176.802,-609.693,-8528.742,0.001
-13.599,-7.625,-92.538,-15.689,-5.831,-402.489,-6409.601,0.001
19.13,12.896,55.621,-50.223,-57.052,352.484,7463.431,0.001
-17.612,-4.529,-35.724,77.918,-149.927,316.409,7018.873,0.001
9.274,-12.07,26.144,-57.131,90.93,466.018,7111.602,0.001
4.561,10.656,41.687,24.266,-127.272,155.051,1008.817,0.001
3.823,-9.895,77.882,-26.671,22.908,162.185,-1362.435,0.001
-11.12,26.889,-13.521,86.623,-114.029,233.963,7827.986,0.001
